Participant,Vowel,F1 (Hz),F2 (Hz),F3 (Hz),t1_ph,t2_ph,dur_ph,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph,Gender
p115,o,571.0960564076182,1582.9386673435813,3034.2341450348304,239.505,239.595,0.09000000000000341,239.065,239.845,enanitos,False,False,t,s,Female
p115,o,600.0020373029396,1224.6081046480394,2730.6124222797666,240.985,241.065,0.07999999999998407,240.845,241.385,brócoli,False,False,rf,k,Female
p115,o,505.4332526178746,1079.2868257327734,2669.642361431793,241.145,241.205,0.060000000000002274,240.845,241.385,brócoli,False,False,k,l,Female
p115,o,630.0007996064654,1528.5436606028911,3112.3839209606635,245.677,245.787,0.11000000000001364,245.067,246.047,unigenitos,False,False,t,s,Female
p115,o,577.3006492594445,1274.8415822503066,2349.160775264468,252.389,252.439,0.04999999999998295,252.049,252.729,abandonar,False,False,d,n,Female
p115,o,582.9706868401921,1146.1049297485629,2662.1023198855114,253.942,254.062,0.12000000000000455,253.832,254.292,zona,False,False,T,n,Female
p115,o,576.3233961912888,1378.3936376284344,3049.831364140858,255.698,255.768,0.06999999999999318,255.558,256.188,lotería,False,False,l,t,Female
p115,o,542.4092857673019,1167.7950470725866,2601.555429148566,259.598,259.668,0.06999999999999318,259.198,259.668,albino,False,True,n,sp,Female
p115,o,578.1666920564123,1903.7119543344293,2899.5790922713954,265.11400000000003,265.194,0.08000000000004093,264.67400000000004,265.254,televisión,False,False,j,ng,Female
p115,o,586.3453528342371,1921.0282329695126,2703.592684847743,269.31,269.38,0.06999999999999318,268.81,269.66,ubicaciones,False,False,j,n,Female
p115,o,612.7189281553738,1279.728154210198,2829.646521794905,274.149,274.23900000000003,0.08999999999997499,274.009,274.60900000000004,socovar,False,False,s,k,Female
p115,o,574.4235175529076,1023.7895468853984,2825.597406474709,274.309,274.369,0.060000000000002274,274.009,274.60900000000004,socovar,False,False,k,b,Female
p115,o,618.9582443371322,1173.740506371369,2881.306996658761,277.021,277.121,0.0999999999999659,276.871,277.671,socavar,False,False,s,k,Female
p115,i,504.53605717980247,856.9029312539941,2899.951456404215,4.307,4.447,0.13999999999999968,4.057,4.447,zombi,False,True,b,sp,Female
p115,i,458.57047053477663,1357.7863868591985,2652.122506184867,6.232,6.3020000000000005,0.0699999999999994,5.9620000000000015,6.542000000000002,básico,False,False,s,k,Female
p115,i,474.2725856350769,1067.6370918687803,2576.420978608408,7.755,7.785,0.03000000000000025,7.645,8.135,límite,False,False,l,m,Female
p115,i,420.9463811244483,1553.40639116294,2791.8668509457225,22.801,22.881,0.08000000000000185,22.701,23.201,libro,False,False,l,b,Female
p115,i,414.93947296161963,1426.3063136837768,2771.0061660148212,27.871,27.951,0.08000000000000185,27.601,28.291,amarillas,False,False,rf,L,Female
p115,i,432.3876832585668,958.5075290388556,2800.544086411859,36.3,36.4,0.10000000000000142,36.25,36.68,pisco,False,False,p,s,Female
p115,i,494.79328640936967,877.0491338663937,2730.3818163119668,38.203,38.273,0.07000000000000027,37.933,38.523,lógica,False,False,x,k,Female
p115,i,412.9850827779194,1249.98840050695,2778.8057329084786,40.479,40.579,0.10000000000000142,40.099,40.889,pulverizar,False,False,rf,T,Female
p115,i,463.5708092094867,1402.2991138803118,2426.535900757515,44.624,44.70399999999999,0.0799999999999983,44.474,45.164,zigoto,False,False,s,G,Female
p115,i,460.1529702039745,1189.8035699889654,2453.1828377680413,50.467,50.537,0.07000000000000027,50.217,50.787,música,False,False,s,k,Female
p115,i,439.90613892276565,1084.1615816615224,2722.351897153568,58.912,59.002,0.09000000000000341,58.702,59.422,vecino,False,False,s,n,Female
p115,i,415.34041362095,1394.7904224800986,2672.5617038391365,60.76,60.85,0.09000000000000341,60.54,61.02,vampiro,False,False,p,rf,Female
p115,i,487.3233132758757,1266.5517923935545,2812.6630931958284,72.03,72.07,0.039999999999992035,71.87,72.45,águilas,False,False,g,l,Female
p115,i,462.7390106407016,965.014387327814,2697.340574837161,79.297,79.357,0.060000000000002274,79.17699999999998,79.667,nivel,False,False,n,b,Female
p115,i,423.0944262165748,1241.7131343204844,2782.473790344936,100.989,101.059,0.06999999999999318,100.789,101.319,valija,False,False,l,x,Female
p115,i,373.1093117463295,837.3783344620567,2916.8048218930408,106.905,107.035,0.12999999999999545,106.905,107.735,intervención,True,False,sp,n,Female
p115,i,524.2576373961409,1303.116098176467,2553.723768617759,109.679,109.759,0.0799999999999983,109.439,109.869,útil,False,False,t,l,Female
p115,i,441.67082432063864,1316.668516368691,2788.966198969323,116.039,116.129,0.09000000000000341,115.789,116.389,baliza,False,False,l,s,Female
p115,i,433.851585319587,1331.654537935493,2676.9328378150462,128.165,128.245,0.0800000000000125,128.085,128.555,líquido,False,False,l,k,Female
p115,i,440.4134975039907,690.7449623155658,2921.749724445621,128.315,128.385,0.06999999999999318,128.085,128.555,líquido,False,False,k,D,Female
p115,i,415.60348445526665,1368.774354213537,2797.567167564121,129.9,130.0,0.09999999999999433,129.64,130.1,hervir,False,False,b,rf,Female
p115,i,420.4843784156311,1285.1916382171105,2654.670124368285,137.219,137.309,0.09000000000000341,136.679,137.599,vandalismo,False,False,l,z,Female
p115,i,477.4682575984504,853.8770634907845,2704.2593887546327,140.856,141.016,0.1599999999999966,140.506,141.046,porvenir,False,False,n,rf,Female
p115,i,425.8563002495233,1776.5035649306244,2861.018070409459,142.218,142.298,0.0800000000000125,142.148,142.56799999999996,limpio,False,False,l,m,Female
p115,i,442.3726348331308,1341.1452349849847,2494.106068117205,148.399,148.44899999999996,0.05000000000001137,148.239,148.91899999999995,olvidados,False,False,b,D,Female
p115,i,441.9997669026313,1079.2967205284017,2863.4664156554322,155.188,155.31799999999996,0.13000000000002387,155.188,155.988,hiperbólico,True,False,sp,p,Female
p115,i,455.516351683554,815.6422145625121,2584.626027028039,157.261,157.321,0.060000000000002274,157.201,157.711,cintura,False,False,T,n,Female
p115,i,438.51994306768256,1604.003431078714,2470.6557756594048,163.622,163.68200000000004,0.05999999999997385,163.542,164.002,bigote,False,False,b,G,Female
p115,i,437.1262601106777,993.00924140077,2726.911958320838,169.51,169.58,0.0700000000000216,169.31,169.89,benigno,False,False,n,G,Female
p115,i,440.9623819157511,1454.8798010557764,2654.032577754607,190.91,190.99,0.0800000000000125,190.77,191.38,brillante,False,False,rf,L,Female
p115,i,529.8449313102857,577.7387070077708,2683.8987627163187,199.389,199.459,0.06999999999999318,199.099,199.83900000000003,abónicos,False,False,n,k,Female
p115,i,458.115810397249,987.1031903629704,2683.3431379751746,202.927,202.987,0.060000000000002274,202.717,203.337,vanidad,False,False,n,D,Female
p115,i,436.3955904113904,806.5144345438079,2924.9331308649603,210.723,210.813,0.08999999999997499,210.493,211.003,vainilla,False,False,n,L,Female
p115,i,426.74220093932433,1219.2036702481084,2586.653173969863,224.104,224.154,0.04999999999998295,223.824,224.564,servidumbre,False,False,b,D,Female
p115,i,421.8253397838733,1263.3712983927796,2732.365543824531,225.881,225.941,0.060000000000002274,225.831,226.531,literatura,False,False,l,t,Female
p115,i,471.7531507729852,1502.9233487931858,2475.9384104945925,231.749,231.80900000000003,0.060000000000002274,231.519,231.999,válido,False,False,l,D,Female
p115,i,413.1412086207772,1252.182921490903,2746.614478604194,233.424,233.524,0.09999999999999433,233.154,233.724,servicio,False,False,b,s,Female
p115,i,448.58186622208785,1434.198101398195,2859.31034241978,234.455,234.555,0.09999999999999433,234.355,234.775,liso,False,False,l,s,Female
p115,i,393.8240453544386,725.5275573282768,2789.6710433596004,237.19,237.29,0.09999999999999433,236.88,237.29,derbi,False,True,b,sp,Female
p115,i,474.0734009391277,818.1675384743759,2865.885833400528,239.325,239.425,0.10000000000002274,239.065,239.845,enanitos,False,False,n,t,Female
p115,i,524.7440306738089,798.2431135964674,2782.05094365828,241.285,241.385,0.09999999999999433,240.845,241.385,brócoli,False,True,l,sp,Female
p115,i,483.8546100325037,675.1980553640108,2806.019045684549,245.217,245.287,0.06999999999999318,245.067,246.047,unigenitos,False,False,n,x,Female
p115,i,452.20496905068114,506.671551703965,2860.4846816268664,245.497,245.597,0.09999999999999433,245.067,246.047,unigenitos,False,False,n,t,Female
p115,i,417.17226273248497,1261.5359409515615,2697.060756948565,259.428,259.518,0.08999999999997499,259.198,259.668,albino,False,False,b,n,Female
p115,i,527.5746243378962,791.4550397192502,2754.566151653324,262.723,262.783,0.060000000000002274,262.483,263.143,terminarás,False,False,m,n,Female
p115,i,431.29448949281164,1365.4970291726606,2620.771451156965,264.944,265.004,0.060000000000002274,264.67400000000004,265.254,televisión,False,False,b,s,Female
p115,i,435.1782596451718,1296.9236959019984,2718.4202715548017,266.698,266.768,0.06999999999999318,266.458,267.038,revista,False,False,b,s,Female
p115,e,646.516123008612,1335.2811408045156,2289.848125688378,8.005,8.135,0.129999999999999,7.645,8.135,límite,False,True,t,sp,Female
p115,e,544.4688361343785,1311.7024192186352,2330.877290473332,9.802,9.892,0.08999999999999986,9.492,10.332,bacterias,False,False,t,rf,Female
p115,e,606.0535824542154,1587.5480695715094,2388.9401444777623,13.154000000000002,13.294,0.14000000000000054,13.024,13.554,vez,False,False,b,s,Female
p115,e,614.3003038054812,2216.378960282921,3067.1655036826282,30.638,30.728,0.08999999999999986,30.198,31.008000000000006,barómetro,False,False,m,t,Female
p115,e,606.8367722408948,2133.1976334412193,2710.8711009115755,34.361999999999995,34.462,0.10000000000000142,34.202,34.772,cero,False,False,s,rf,Female
p115,e,556.4795394851374,1381.3229105892678,2159.821955584134,40.359,40.429,0.07000000000000027,40.099,40.889,pulverizar,False,False,b,rf,Female
p115,e,574.1428791883012,1664.5121213603854,2297.7304268517332,42.397,42.497,0.10000000000000142,42.147,42.777,vaqueta,False,False,k,t,Female
p115,e,562.0182155283801,1218.2383667614888,2209.4968162043965,56.008,56.098,0.0899999999999963,55.668,56.188,lunes,False,False,n,s,Female
p115,e,570.8345851668873,2395.67371157891,3344.270048726899,56.458,56.518,0.060000000000002274,56.188,56.808,hambriento,False,False,j,n,Female
p115,e,572.3752630925115,2111.259605725424,3081.937194416012,58.762,58.812,0.04999999999999717,58.702,59.422,vecino,False,False,b,s,Female
p115,e,550.0879698028918,1130.4100743874906,2014.587215939772,62.339,62.399,0.060000000000002274,62.209,62.819,cebolla,False,False,s,b,Female
p115,e,544.4507500046524,1467.9819904644519,2317.3005482560816,64.146,64.236,0.09000000000000341,63.93600000000001,64.346,hotel,False,False,t,l,Female
p115,e,548.7083268718254,1238.1888381230126,2244.844691678488,66.172,66.27199999999999,0.10000000000000853,65.732,66.52199999999999,vagoneta,False,False,n,t,Female
p115,e,590.7850345940008,1262.5588169497732,2097.5981549279545,76.23899999999998,76.319,0.0799999999999983,75.939,76.539,balsero,False,False,s,rf,Female
p115,e,642.1132767658969,1357.0735249359,2148.6666204459266,79.447,79.547,0.09999999999999433,79.17699999999998,79.667,nivel,False,False,b,l,Female
p115,e,559.9242606561247,1485.4899727842858,2142.6162495556227,84.551,84.661,0.10999999999999943,84.551,85.15100000000002,hechas,True,False,s,tS,Female
p115,e,596.7441014532608,2052.926908808662,3000.102907308908,86.435,86.525,0.09000000000000341,86.125,86.705,marbete,False,False,b,t,Female
p115,e,505.11892844845084,924.6210030805076,2160.507691169723,86.605,86.705,0.09999999999999433,86.125,86.705,marbete,False,True,t,sp,Female
p115,e,570.1832432342948,883.4066015148562,2155.3623801185345,93.568,93.678,0.10999999999999943,93.128,93.678,vacante,False,True,t,sp,Female
p115,e,599.3413156408036,1962.810692027628,2780.0032573671087,97.129,97.169,0.039999999999992035,96.879,97.449,comerás,False,False,m,rf,Female
p115,e,574.2731262146208,1278.0230472957269,2288.285447678735,102.434,102.574,0.14000000000000054,102.294,102.764,ceja,False,False,s,x,Female
p115,e,588.6278513758792,1352.7961440766408,2175.2927817295413,107.115,107.155,0.04000000000000625,106.905,107.735,intervención,False,False,t,rf,Female
p115,e,602.3933785747189,2436.753054441153,3092.297956961781,129.64,129.74,0.10000000000002274,129.64,130.1,hervir,True,False,sp,rf,Female
p115,e,622.7858416957829,2195.056246544944,3240.513834688897,131.53799999999998,131.628,0.08999999999997499,131.248,131.628,baile,False,True,l,sp,Female
p115,e,600.7212044226018,1364.212226238051,1975.6829703135547,133.405,133.475,0.06999999999999318,133.195,133.815,obreros,False,False,rf,rf,Female
p115,e,579.8181986067824,2186.182447567426,3047.870074133084,135.125,135.185,0.060000000000002274,135.045,135.645,ventaja,False,False,b,n,Female
p115,e,581.7023244402851,2022.3149525498325,2837.570796919653,140.766,140.816,0.05000000000001137,140.506,141.046,porvenir,False,False,b,n,Female
p115,e,574.2934855131682,2072.436884853013,3017.4498711233928,143.87,143.94,0.06999999999999318,143.75,144.47,velatorio,False,False,b,l,Female
p115,e,573.6618189901562,1119.6460925317688,2157.13339341558,150.616,150.67600000000004,0.05999999999997385,150.266,150.89600000000004,convalecer,False,False,l,s,Female
p115,e,594.7963690950942,1166.1567322779104,2068.876244094648,150.746,150.816,0.06999999999999318,150.266,150.89600000000004,convalecer,False,False,s,rf,Female
p115,e,586.07468801053,1435.224607292901,2337.711352397906,152.226,152.336,0.11000000000001364,151.986,152.596,bajeza,False,False,x,T,Female
p115,e,576.7550370061433,1834.5681544112344,2849.443300577775,155.418,155.458,0.039999999999992035,155.188,155.988,hiperbólico,False,False,p,rf,Female
p115,e,578.3582522524501,1151.786008377686,2152.7592059671397,163.912,164.002,0.09000000000000341,163.542,164.002,bigote,False,True,t,sp,Female
p115,e,565.0981349911157,970.4020812120584,2142.8247922163387,165.395,165.485,0.09000000000000341,165.095,165.485,base,False,True,s,sp,Female
p115,e,564.5057859104149,2188.0806013249808,3082.587611325727,169.41,169.46,0.05000000000001137,169.31,169.89,benigno,False,False,b,n,Female
p115,e,633.0345390891553,1500.2109403590866,2314.1148593017474,171.299,171.449,0.15000000000000568,170.99900000000005,171.519,cabaret,False,False,rf,t,Female
p115,e,563.5199459687813,2052.5353137517704,2892.973299889912,175.921,175.981,0.060000000000002274,175.801,176.28099999999995,vector,False,False,b,k,Female
p115,e,637.8059316552237,1630.936494882163,2754.49419484422,178.55,178.59,0.039999999999992035,178.33,178.79,afuera,False,False,w,rf,Female
p115,e,638.6334298934612,1660.5919093930206,2719.10561531552,184.64,184.7,0.060000000000002274,184.55,185.05,jueves,False,False,w,b,Female
p115,e,628.6392426873401,2033.265105173745,2937.412807603125,184.79,184.89,0.09999999999999433,184.55,185.05,jueves,False,False,b,s,Female
p115,e,613.6019873384828,1124.114960109081,2480.553385784297,185.08,185.16,0.07999999999998407,185.08,185.78,encadenado,True,False,sp,ng,Female
p115,e,586.594508308851,1129.2918364888499,1981.7271484771586,185.44,185.48,0.039999999999992035,185.08,185.78,encadenado,False,False,D,n,Female
p115,e,599.4635963989203,2112.2194959339154,3130.3482203146764,189.218,189.298,0.0800000000000125,189.148,189.658,pesero,False,False,p,s,Female
p115,e,568.4684016954188,1187.7152780455522,2150.3845460184048,189.388,189.468,0.07999999999998407,189.148,189.658,pesero,False,False,s,rf,Female
p115,e,608.6112634122056,1624.3191782196275,2929.196021740248,191.23,191.38,0.15000000000000568,190.77,191.38,brillante,False,True,t,sp,Female
p115,e,599.4644702891522,2126.875224912028,2481.8181974735226,194.478,194.528,0.04999999999998295,194.408,194.948,general,False,False,x,n,Female
p115,e,544.9818255417807,888.1947091127788,2198.1709955673496,194.598,194.658,0.05999999999997385,194.408,194.948,general,False,False,n,rf,Female
p115,e,589.6742199508273,2390.4035244122906,3381.2654610769127,196.597,196.647,0.04999999999998295,196.417,196.777,bien,False,False,j,ng,Female
p115,e,612.8422798916001,2221.4882081245073,3161.024268892804,208.296,208.386,0.09000000000000341,208.146,208.496,piel,False,False,j,l,Female
p115,e,538.810516303643,1218.5012145821167,2497.343858600996,219.808,219.868,0.060000000000002274,219.688,220.198,señal,False,False,s,n~,Female
p115,e,558.8591957742293,1445.0546259431815,2006.4033170759049,223.93400000000003,223.984,0.05000000000001137,223.824,224.564,servidumbre,False,False,s,rf,Female
p115,e,535.5172725341288,1161.9671881613026,2130.0000531728188,226.021,226.061,0.040000000000020464,225.831,226.531,literatura,False,False,t,rf,Female
p115,e,600.0615543248098,1855.3905088797555,2236.63992556566,227.738,227.818,0.0800000000000125,227.738,228.398,excavador,True,False,sp,k,Female
p115,e,584.4253109451682,1297.67805537425,2072.2107638576513,229.788,229.858,0.06999999999999318,229.688,230.278,presente,False,False,rf,s,Female
p115,e,550.2520757900918,1090.9982288630526,2089.5133928197347,229.938,230.018,0.0800000000000125,229.688,230.278,presente,False,False,s,n,Female
p115,e,551.5989822900424,2146.043651389126,3282.9584586198357,230.168,230.278,0.10999999999998522,229.688,230.278,presente,False,True,t,sp,Female
p115,e,563.1507027335787,1132.5910712334453,2075.5352387752578,233.284,233.324,0.040000000000020464,233.154,233.724,servicio,False,False,s,rf,Female
p115,e,602.4069813504707,1201.8900264836834,2303.329291089493,236.95,237.04,0.09000000000000341,236.88,237.29,derbi,False,False,d,rf,Female
p115,e,602.2683206131508,1301.472366418158,2404.094820251015,238.845,238.985,0.14000000000001478,238.745,239.065,ves,False,False,b,s,Female
p115,e,644.2322690186842,1188.5360017091573,2136.977584991145,239.065,239.115,0.05000000000001137,239.065,239.845,enanitos,True,False,s,n,Female
p115,e,597.7120753957829,1774.400717917974,2761.8974601365367,244.497,244.587,0.08999999999997499,244.377,244.867,nuestro,False,False,w,s,Female
p115,e,535.7188714280894,767.6996539116458,2501.446620077278,245.397,245.447,0.05000000000001137,245.067,246.047,unigenitos,False,False,x,n,Female
p115,e,531.9982573150095,1328.728061473595,2010.8926760706847,250.69,250.75,0.060000000000002274,250.26,251.03,abastecer,False,False,t,s,Female
p115,e,583.0770410373567,1431.7535687133307,2124.5013125576434,250.83,250.93,0.09999999999999433,250.26,251.03,abastecer,False,False,s,rf,Female
p115,e,553.1915851529805,1374.3852250071664,2081.854987240217,255.838,255.888,0.05000000000001137,255.558,256.188,lotería,False,False,t,rf,Female
p115,e,558.6173431296037,1736.3820702976984,2275.0514139092656,262.523,262.593,0.06999999999999318,262.483,263.143,terminarás,False,False,t,rf,Female
p115,e,610.2208335018638,1935.798091465505,2115.7870024726512,264.714,264.784,0.06999999999999318,264.67400000000004,265.254,televisión,False,False,t,l,Female
p115,e,558.4406300624968,1599.8382648688666,2264.167636077233,264.85400000000004,264.894,0.040000000000020464,264.67400000000004,265.254,televisión,False,False,l,b,Female
p115,e,591.0538396225253,1821.602994710928,2237.3815821578337,266.568,266.618,0.05000000000001137,266.458,267.038,revista,False,False,r,b,Female
p115,e,593.1269927806362,1901.2465328480234,3092.378994860561,268.44,268.53,0.08999999999997499,268.36,268.81,nuestras,False,False,w,s,Female
p115,e,551.6375363592982,2412.7780133121,2830.621450303827,270.955,271.075,0.12000000000000455,270.715,271.265,vaquera,False,False,k,rf,Female
p115,u,424.2357933908197,963.7091464832074,2940.8120617776367,19.244,19.334,0.08999999999999986,18.984,19.614,arbusto,False,False,b,s,Female
p115,u,436.2813552083367,940.3147603922612,2739.320274339281,40.149,40.209,0.060000000000002274,40.099,40.889,pulverizar,False,False,p,l,Female
p115,u,447.46339545047465,1012.2111032216912,2792.106075362736,50.317,50.377,0.060000000000002274,50.217,50.787,música,False,False,m,s,Female
p115,u,429.29038809856,1409.059606972581,2743.085834469724,52.059,52.149,0.09000000000000341,51.959,52.459,lucha,False,False,l,tS,Female
p115,u,446.2495443366435,1407.7692129372854,2766.5923877136256,55.868,55.958,0.0899999999999963,55.668,56.188,lunes,False,False,l,n,Female
p115,u,496.2131585879512,1515.6457671431103,2821.869069688257,82.58,82.66,0.0799999999999983,82.3,82.86,basura,False,False,s,rf,Female
p115,u,440.31236455300973,1199.6515864967726,2714.321547183913,103.98,104.1,0.11999999999999035,103.77,104.25,azul,False,False,T,l,Female
p115,u,445.9397944603935,966.4015032251916,2780.3796811978764,109.439,109.599,0.1600000000000108,109.439,109.869,útil,True,False,s,t,Female
p115,u,456.69936226985885,1032.3596778955118,2789.4115359150906,153.585,153.695,0.10999999999998522,153.375,153.885,lujo,False,False,l,x,Female
p115,u,449.9358080571273,1604.6757096683245,2837.375912952532,157.451,157.52100000000004,0.06999999999999318,157.201,157.711,cintura,False,False,t,rf,Female
p115,u,467.5301324682433,1167.1843277733187,2922.1885454406583,198.929,199.029,0.09999999999999433,198.859,199.099,tus,False,False,t,s,Female
p115,u,525.6598598681031,1253.8332684036573,2726.7353446670927,224.284,224.314,0.030000000000001137,223.824,224.564,servidumbre,False,False,D,m,Female
p115,u,514.7074143165873,1816.6735413392526,3068.1689727076646,226.271,226.321,0.05000000000001137,225.831,226.531,literatura,False,False,t,rf,Female
p115,u,515.9974067412278,974.7740852527977,2759.8644234571198,245.067,245.147,0.07999999999998407,245.067,246.047,unigenitos,True,False,sp,n,Female
p115,u,475.3349873860826,1307.458494427261,2943.8290998084167,268.81,268.88,0.06999999999999318,268.81,269.66,ubicaciones,True,False,s,b,Female
p120,a,902.622755757787,1031.2987790263146,3047.548529916305,0.34,0.41,0.06999999999999995,0.21,0.91,bajo,False,False,b,x,Female
p120,a,790.3928080968541,1323.734543947901,2535.650756094893,6.862,6.9620000000000015,0.09999999999999963,6.812,7.472,básico,False,False,b,s,Female
p120,a,891.7481848645099,1343.5053287189633,2620.8319702195317,11.944,11.994000000000002,0.049999999999998934,11.904000000000002,12.774,bacterias,False,False,b,k,Female
p120,a,757.9323612613437,2160.795637935033,2875.814962337383,12.434,12.514,0.08000000000000007,11.904000000000002,12.774,bacterias,False,False,j,s,Female
p120,a,703.9818574861267,1275.8273264363236,2610.49276918943,14.233,14.383,0.14999999999999858,14.233,14.803,árbol,True,False,sp,rf,Female
p120,a,824.3904523733113,1743.964081252909,2557.6545546572393,18.626,18.686,0.05999999999999873,18.536,18.786,las,False,False,l,s,Female
p120,a,787.9612858521929,1414.462825873056,2857.165858765842,18.786,18.856,0.07000000000000027,18.786,19.786,amigas,True,False,s,m,Female
p120,a,711.7260329134233,1838.2303751733843,2738.579730826026,19.086,19.186,0.10000000000000142,18.786,19.786,amigas,False,False,G,s,Female
p120,a,791.2286818493811,1366.9647897954594,2481.7213015419325,21.048,21.128,0.08000000000000185,20.948,21.538,valor,False,False,b,l,Female
p120,a,855.2439604504518,1644.7796560035379,3471.699644097482,23.009,23.109,0.10000000000000142,23.009,23.729,arbusto,True,False,sp,rf,Female
p120,a,764.3548140687299,1788.8607427424415,3698.577956179468,25.494,25.564,0.07000000000000027,25.374,26.134,zanahoria,False,False,s,n,Female
p120,a,821.7003488014958,2009.1998584203293,3793.5791453167762,26.014,26.134,0.12000000000000098,25.374,26.134,zanahoria,False,True,j,sp,Female
p120,a,938.8520641565718,1453.7563326535765,3649.745938932265,34.457,34.626999999999995,0.1700000000000017,34.397,35.407,valuación,False,False,b,l,Female
p120,a,799.7836814077466,1558.5264464483034,2785.8333126085945,37.645,37.725,0.0799999999999983,37.585,37.995,cajas,False,False,k,x,Female
p120,a,631.1137080314918,1498.9933260018204,2526.3422377272536,37.995,38.065,0.07000000000000027,37.995,38.935,amarillas,True,False,s,m,Female
p120,a,604.8719290290137,1460.4373451326794,2341.383499861369,38.115,38.185,0.07000000000000027,37.995,38.935,amarillas,False,False,m,rf,Female
p120,a,713.0243465951154,1875.9765666862747,2860.922929462257,38.435,38.515,0.0799999999999983,37.995,38.935,amarillas,False,False,L,s,Female
p120,a,858.2382370306357,1057.765688816889,1815.705841843073,42.102,42.212,0.11000000000000654,42.022,43.232,barometro,False,False,b,rf,Female
p120,a,851.530075890258,1710.8456006140232,3585.6933085587348,45.777,45.857,0.0799999999999983,45.727,46.357,carbono,False,False,k,rf,Female
p120,a,792.4987424143629,1724.1176182659765,2293.51669914,52.096,52.26600000000001,0.1700000000000017,51.666,52.26600000000001,lógica,False,True,k,sp,Female
p120,a,879.3637356180861,1618.5157388046878,3757.043360631211,54.975,55.145,0.1700000000000017,54.215,55.375,pulverizar,False,False,T,rf,Female
p120,a,748.0757128070871,1989.5373174165336,3550.1673488235665,56.664,56.734,0.07000000000000027,56.584,57.194,paqueta,False,False,p,k,Female
p120,a,874.6281630867807,1507.4141851430045,3046.218756064904,57.004,57.194,0.1900000000000049,56.584,57.194,paqueta,False,True,t,sp,Female
p120,a,721.333455571038,1454.1454990114435,3293.8143049234723,61.556,61.62600000000001,0.07000000000000027,61.51600000000001,62.506,vacaciones,False,False,b,k,Female
p120,a,680.0533252171233,1980.2689467433304,3822.993074728758,61.68600000000001,61.756,0.07000000000000027,61.51600000000001,62.506,vacaciones,False,False,k,T,Female
p120,a,864.1378846709025,1173.7873345013734,2794.2416907074976,63.70399999999999,63.774,0.07000000000000027,63.664,64.184,balcón,False,False,b,l,Female
p120,a,822.6902408659662,2028.5173575185893,3369.415291948579,65.774,66.134,0.35999999999999943,65.384,66.134,música,False,True,k,,Female
p120,a,748.3740798853241,1634.8278600213212,3362.8306877777386,67.345,67.725,0.37999999999999545,67.025,67.725,lucha,False,True,tS,,Female
p120,a,965.5110805397916,1532.3172458206811,2474.205003706581,69.043,69.223,0.1799999999999926,68.763,69.223,boca,False,True,k,sp,Female
p120,a,677.9190706957172,949.1395334289134,1644.2734789786364,71.167,71.317,0.14999999999999147,71.167,71.317,a,True,True,s,sp,Female
p120,a,876.4228510428621,1485.2040240631686,3473.7001476526243,71.527,71.657,0.12999999999999545,71.527,72.64699999999998,hambriento,True,False,sp,m,Female
p120,a,787.5022929996107,1348.0754719757865,2017.7727650829486,76.298,76.378,0.0799999999999983,76.22800000000002,76.908,vampiro,False,False,b,m,Female
p120,a,969.3661215247713,2152.981551975693,3103.0074723268763,78.711,78.911,0.20000000000000284,78.181,78.911,cebolla,False,True,L,sp,Female
p120,a,877.6083127919255,1456.6839616981244,1794.9878033930634,82.071,82.171,0.10000000000000853,81.991,82.771,vagoneta,False,False,b,G,Female
p120,a,1002.5467808871038,1625.518573752626,3203.1846933853053,82.581,82.771,0.18999999999999773,81.991,82.771,vagoneta,False,True,t,sp,Female
p120,a,816.1824940022392,1773.9854855075116,3169.2379074295036,86.771,86.831,0.060000000000002274,86.671,86.941,las,False,False,l,s,Female
p120,a,828.520497925878,1747.9135542235529,3154.495907192436,86.941,87.001,0.060000000000002274,86.941,87.851,aguilas,True,False,s,g,Female
p120,a,819.9606776507809,2079.948828551364,3286.5427890276683,87.291,87.321,0.030000000000001137,86.941,87.851,aguilas,False,False,l,s,Female
p120,a,898.0217762343252,1637.8210151592452,3753.318997719378,90.079,90.139,0.060000000000002274,90.01899999999998,90.849,balsámico,False,False,b,l,Female
p120,a,684.647482962634,968.3143333654407,2505.232822938829,90.359,90.419,0.060000000000002274,90.01899999999998,90.849,balsámico,False,False,s,m,Female
p120,a,864.2005417924819,1727.703970423017,3578.1427152549127,93.011,93.071,0.060000000000002274,92.961,93.891,balsero,False,False,b,l,Female
p120,a,1003.7775349463662,1746.2313951613773,3645.632086831013,94.955,95.025,0.07000000000000739,94.955,95.535,asado,True,False,sil,s,Female
p120,a,788.3971373600031,1664.3670127879127,2835.478553400823,99.229,99.359,0.12999999999999545,99.139,99.639,valle,False,False,b,L,Female
p120,a,832.9515507215782,1587.6301086302585,3484.40726794232,100.944,101.004,0.060000000000002274,100.904,101.464,basura,False,False,b,s,Female
p120,a,1019.6076507694777,1764.2925394934348,3397.5581227760595,101.314,101.464,0.15000000000000568,100.904,101.464,basura,False,True,rf,sp,Female
p120,a,685.0165101762408,1859.2044278169035,3416.2404304174706,103.581,103.661,0.0799999999999983,103.531,104.001,tareas,False,False,t,rf,Female
p120,a,769.9575940020624,2087.992604894092,3895.321915267622,104.221,104.311,0.09000000000000341,104.001,104.791,hechas,False,False,tS,s,Female
