Filename	Segment label	F1.50	F2.50	F3.50	F1.25	F2.25	F3.25	F1.75	F2.75	F3.75
p113	a	810.897063246776	1701.4861689686923	2896.8779628939506	747.212520952982	1532.18339046579	2858.800246934096	793.7823002392131	1848.9242473802456	2917.8165806599227
p113	l	416.94141243205894	1386.475760372128	2846.007685684645	447.9705317759659	1726.2984045739306	2928.164086861415	400.58246517888017	1181.6072217315389	2782.7135069831556
p113	o	611.9961909513638	1008.3339406941387	2776.680465016995	590.9391189837335	1051.0307894332311	2657.9073652545735	649.2243556142954	1030.3300842326407	2594.3463728668376
p113	rf	1485.6737075616654	2006.0502353543131	3168.8846296202814	1090.274117929558	2035.472906960408	2650.617639350473	1226.1793114461912	1884.3594817711573	3000.991034572266
p113	sp	1934.8082012820446	2619.922107061838	3263.5472942969614	1344.4421613912377	2384.5751691385694	3451.1125573964314	866.9351184251536	1613.9325269804194	2521.519393504574
p113	a	1093.9297151625062	1755.2569117297699	2731.191656103663	1111.9285326261045	1672.7377804476894	2785.6711737581936	776.1703481194294	1704.5469237208836	2729.3793624193327
p113	rf	707.7310551497156	1913.3163088586	3009.186662223683	661.8359479232619	1790.6055562153365	2825.3789347997485	592.0765012649965	1570.0417477723845	2839.0086134029652
p113	b	293.5400343807591	1994.6999548646681	3157.222740127856	414.9657336373475	2175.002328158975	3295.928234904748	516.7690409913232	2381.963996871188	3440.2075505145763
p113	u	426.7678384624682	801.6211172762451	2824.5535420592687	450.4380877233927	797.4910096739997	2790.1173441731235	437.4239000078358	816.5740292798079	2793.5041468869586
p113	s	465.31593400500327	2349.4286570063514	2748.8985809039045	473.7284400905962	927.673482349157	2303.745515089275	527.2848213282603	2179.663601771468	3121.6662853795056
p113	t	181.56215490168267	1505.7653581845473	2493.604099818798	372.5298539478357	2083.8372412129484	2816.9889817271433	833.4767648080842	2332.421836590221	2634.4611754857597
p113	o	649.0507652797147	2334.2167184531977	2725.9545393183676	1223.2390075973767	2505.3191335511883	3502.080231152781	831.0380587238889	2198.8023122399077	3220.717037587572
