Participant,Vowel,F1.50,F2.50,F3.50,F1.25,F2.25,F3.25,F1.75,F2.75,F3.75,Gender,Corpus,t1_ph,t2_ph,fname,dur_ph,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph,upper_f1,lower_f1,upper_f2,lower_f2,upper,lower,Speech Rate,stress_vowel,vowel_ind,stress,Delta F.50,Delta F.25,Delta F.75,F1.50_norm,F2.50_norm,F1.25_norm,F2.25_norm,F1.75_norm,F2.75_norm,Dur_ms,Dur_norm,Dur_log
p120,a,677.9190706957172,949.1395334289134,1644.2734789786364,737.2317834430032,1516.980188180171,3773.267660255962,624.8195572702838,1645.1605872830703,3229.603412284385,Female,CBAS,71.167,71.317,textgrids/cbas/p120.TextGrid,0.14999999999999147,71.167,71.317,a,True,True,s,sp,1130.5027685448485,538.0618132454099,2221.433365329637,925.901921086656,4418.772645206424,1316.4839762090965,1.3376491693315598,0,0,stressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.5776396304548592,0.8087405016904458,0.6485549367267993,1.3345124451448205,0.5292642109729107,1.3935617251741168,149.99999999999147,200.64737539972256,5.010635294096199
p120,a,1002.5467808871038,1625.518573752626,3203.1846933853053,867.4465645883963,1840.8381008765275,3194.4672618207906,804.0457253566382,1653.3431346000452,3112.857104204377,Female,CBAS,82.581,82.771,textgrids/cbas/p120.TextGrid,0.18999999999999773,81.991,82.771,vagoneta,False,True,t,sp,1130.5027685448485,538.0618132454099,2221.433365329637,925.901921086656,4418.772645206424,1316.4839762090965,1.3376491693315598,2,1,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.8542476190130196,1.3850679068171976,0.7631070233883933,1.6194155825222354,0.6810808360035657,1.4004928933795222,189.99999999999773,254.15334217299332,5.247024072160475
p120,a,828.520497925878,1747.9135542235529,3154.495907192436,779.4368625829736,1641.191101445611,3126.1931874245465,809.318816596903,1769.6462998435445,3080.5088598685356,Female,CBAS,86.941,87.001,textgrids/cbas/p120.TextGrid,0.060000000000002274,86.941,87.851,aguilas,True,False,s,g,1130.5027685448485,538.0618132454099,2221.433365329637,925.901921086656,4418.772645206424,1316.4839762090965,1.3376491693315598,1,0,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.7059637277278968,1.4893579236420664,0.6856834396561488,1.4437828303924924,0.6855474991260514,1.4990095007264097,60.000000000002274,80.25895015989663,4.094344562222139
p120,a,685.0165101762408,1859.2044278169035,3416.2404304174706,692.4074511494301,2005.4882437650174,3631.7786986183974,727.029350297311,859.6255149040187,2046.3264230094208,Female,CBAS,103.581,103.661,textgrids/cbas/p120.TextGrid,0.0799999999999983,103.531,104.001,tareas,False,False,t,rf,1130.5027685448485,538.0618132454099,2221.433365329637,925.901921086656,4418.772645206424,1316.4839762090965,1.3376491693315598,1,0,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.5836871993991847,1.5841863801265368,0.6091222336782243,1.7642610238085559,0.6158427836675443,0.7281606578794195,79.9999999999983,107.0119335465225,4.38202663467386
p120,a,922.3578998963319,1603.317986155222,2746.485641721087,795.9719301821747,1755.3190982806784,2970.6976730341835,805.6786886914795,1676.1899762462392,2474.4952533182322,Female,CBAS,141.384,141.564,textgrids/cbas/p120.TextGrid,0.18000000000000682,140.844,141.564,baliza,False,True,s,sp,1130.5027685448485,538.0618132454099,2221.433365329637,925.901921086656,4418.772645206424,1316.4839762090965,1.3376491693315598,1,1,stressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.7859204726258237,1.3661512842143186,0.7002296108351648,1.5441831080642512,0.6824640658351323,1.419845705685724,180.00000000000682,240.77685047968987,5.192956850890249
p120,a,770.7985222761058,1725.4257424553446,2652.272706102832,785.636602975028,1706.9587810294781,2821.2650678867467,762.7487119588416,1603.1583031737177,2446.272510429261,Female,CBAS,147.487,147.567,textgrids/cbas/p120.TextGrid,0.0800000000000125,147.347,148.227,salvación,False,False,s,l,1130.5027685448485,538.0618132454099,2221.433365329637,925.901921086656,4418.772645206424,1316.4839762090965,1.3376491693315598,2,0,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.6567801273178347,1.4701965637673615,0.6911374533435581,1.5016397408365618,0.6460994866568652,1.3579829640749657,80.0000000000125,107.01193354654151,4.3820266346740375
p120,a,934.0387256879044,1605.9879966169526,3610.8213683494255,852.8588827391725,1125.468297013902,2076.1011173664724,963.4078343606673,1404.2351534768698,3661.687707643755,Female,CBAS,158.10299999999995,158.203,textgrids/cbas/p120.TextGrid,0.09999999999999433,157.863,158.493,ventaja,False,False,t,x,1130.5027685448485,538.0618132454099,2221.433365329637,925.901921086656,4418.772645206424,1316.4839762090965,1.3376491693315598,1,0,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.7958734422136641,1.3684263402248271,0.7502739995128763,0.9900929891396928,0.8160712662799194,1.1894816701517907,99.99999999999433,133.76491693314838,4.605170185988035
p120,a,776.6526654848578,1278.5851559741134,2639.700715017421,437.2835279698625,1024.2941979219127,2096.91306978182,751.664856787783,1355.7441501137807,2874.49269712339,Female,CBAS,201.95,202.02,textgrids/cbas/p120.TextGrid,0.0700000000000216,201.95,202.73,amargas,True,False,s,m,1130.5027685448485,538.0618132454099,2221.433365329637,925.901921086656,4418.772645206424,1316.4839762090965,1.3376491693315598,1,0,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.6617683114033821,1.0894537252713716,0.3846855184263656,0.901088468568763,0.6367107154614229,1.1484065271995219,70.0000000000216,93.63544185323808,4.2484952420496676
p120,a,773.5157903232947,1426.3554109839392,2928.88050709514,829.5527002252576,1751.6423567022332,4026.3845034746855,654.8133569133531,1524.9497142286637,2460.9362741410528,Female,CBAS,219.557,219.627,textgrids/cbas/p120.TextGrid,0.0700000000000216,219.557,220.097,afuera,True,False,s,f,1130.5027685448485,538.0618132454099,2221.433365329637,925.901921086656,4418.772645206424,1316.4839762090965,1.3376491693315598,1,0,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.6590954504566486,1.2153654442151935,0.7297711670724951,1.5409486179685683,0.5546709776425103,1.2917350263501182,70.0000000000216,93.63544185323808,4.2484952420496676
p120,a,825.4781386654739,1541.1023953724955,2805.669664443727,782.1336552886174,1738.244548576645,3177.095591404873,786.4629093328276,1504.8304882354853,2830.6925035575487,Female,CBAS,243.748,243.798,textgrids/cbas/p120.TextGrid,0.05000000000001137,243.748,244.538,abánicos,True,False,s,b,1130.5027685448485,538.0618132454099,2221.433365329637,925.901921086656,4418.772645206424,1316.4839762090965,1.3376491693315598,1,0,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.7033714016599973,1.313138775167504,0.6880558525958159,1.5291623455962775,0.6661870076314517,1.2746926880513845,50.00000000001137,66.88245846659319,3.9120230054283733
p120,a,783.6187117736778,1369.96751927355,2245.7547587615627,729.8521625395292,1335.4448397856606,3627.041921514392,816.4863351050066,1396.4531119514554,2485.08932239505,Female,CBAS,250.456,250.556,textgrids/cbas/p120.TextGrid,0.10000000000002274,250.456,251.116,alto,True,False,s,l,1130.5027685448485,538.0618132454099,2221.433365329637,925.901921086656,4418.772645206424,1316.4839762090965,1.3376491693315598,0,0,stressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.6677039231569736,1.1673185867985836,0.642062962729465,1.1748128105986362,0.6916188696260374,1.182889757303062,100.00000000002274,133.76491693318638,4.605170185988319
p120,a,727.9499242568828,1371.0198507810858,2999.658261068658,841.4242469897438,1651.6241764061997,3757.056623754674,747.5740869841765,1733.0310553181243,2826.287275633467,Female,CBAS,275.623,275.723,textgrids/cbas/p120.TextGrid,0.10000000000002274,275.623,276.413,anchas,True,False,s,n,1130.5027685448485,538.0618132454099,2221.433365329637,925.901921086656,4418.772645206424,1316.4839762090965,1.3376491693315598,0,0,stressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.6202697982900174,1.1682152548662117,0.7402147621990279,1.4529609781919948,0.6332455581577102,1.4679939246647538,100.00000000002274,133.76491693318638,4.605170185988319
p120,a,954.6570920443066,1645.4042187105838,2484.267332121376,798.8087826739351,1052.2797959700902,1893.9765228244794,811.5280920351307,1600.4654515466098,2741.1350852038104,Female,CBAS,336.276,336.486,textgrids/cbas/p120.TextGrid,0.20999999999997954,335.736,336.486,revista,False,True,t,sp,1130.5027685448485,538.0618132454099,2221.433365329637,925.901921086656,4418.772645206424,1316.4839762090965,1.3376491693315598,1,0,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.8134418895955505,1.4020120187346907,0.7027252366744421,0.9257078598904892,0.6874189040909404,1.3557019375368164,209.99999999997954,280.9063255596002,5.347107530717372
p120,a,795.943723504105,1286.5277469370835,1699.5440664040937,751.3762834604257,1536.6151698933609,3078.6507299649047,938.2407451114748,1598.2676705024307,2773.729456756787,Female,CBAS,350.77,350.89,textgrids/cbas/p120.TextGrid,0.12000000000000455,350.77,351.37,ancho,True,False,s,n,1130.5027685448485,538.0618132454099,2221.433365329637,925.901921086656,4418.772645206424,1316.4839762090965,1.3376491693315598,0,0,stressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.6782057891304584,1.0962214288322047,0.6609980862489073,1.3517856618028952,0.7947530481176209,1.3538402690971785,120.00000000000455,160.51790031979326,4.787491742782084
p120,o,809.6864118345738,2162.4806001692086,2968.357935479789,548.0747395987358,1039.2260269207918,3868.890464016589,811.1314450062363,2359.667731315809,3358.997400952021,Female,CBAS,23.539,23.729,textgrids/cbas/p120.TextGrid,0.18999999999999773,23.009,23.729,arbusto,False,True,t,sp,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,1,1,stressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.6899156255280708,1.8426012023317395,0.482150371219713,0.9142242443574259,0.6870829173659094,1.9987973574790925,189.99999999999773,254.15334217299332,5.247024072160475
p120,o,736.236658327191,1153.6603564883692,2881.093170490134,637.7923866809847,902.2800751164098,2930.6138625108297,785.5600656982525,2169.3208687430815,3745.190078658869,Female,CBAS,59.958,60.24800000000001,textgrids/cbas/p120.TextGrid,0.28999999999999915,59.428,60.24800000000001,zigoto,False,True,t,sp,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,1,1,stressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.6273307384714731,0.9830081064225956,0.5610764623534437,0.7937506360538186,0.6654222383179351,1.837560755873897,289.99999999999915,387.9182591061512,5.669880922980517
p120,o,555.3743819496966,681.8082268969173,3220.5619006182264,502.2045497938116,830.7982389025168,2842.1250735393755,496.20631601715144,799.3544101558915,2969.103836823984,Female,CBAS,83.944,84.084,textgrids/cbas/p120.TextGrid,0.14000000000000054,83.89399999999998,84.75399999999998,polvo,False,False,p,l,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,0,0,stressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.473222050567614,0.580953493197409,0.441797610100755,0.7308668879518202,0.42032014086426345,0.6771069763359908,140.00000000000054,187.27088370641908,4.941642422609308
p120,o,381.3260067795916,625.6570069103495,2936.0544927154247,406.85217265729517,673.2846518024414,2894.177333533029,404.0637039169191,914.4906308164244,3106.418624691341,Female,CBAS,132.497,132.627,textgrids/cbas/p120.TextGrid,0.12999999999999545,132.237,132.887,vapor,False,False,p,rf,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,1,1,stressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.3249193350069625,0.5331082984467379,0.3579145541753665,0.5922995922796058,0.34226914786514945,0.7746351030939368,129.99999999999545,173.89439201309668,4.867534450455548
p120,o,454.2158752050303,817.0894645999138,2565.057922189601,438.51798458779206,1125.4976966362592,2792.799576035432,370.42784090137167,1026.7551363897137,2668.140040563733,Female,CBAS,137.77,137.84,textgrids/cbas/p120.TextGrid,0.06999999999999318,137.71,138.01,tos,False,False,t,s,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,0,0,stressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.3870271565467287,0.6962236006956971,0.3857714902356577,0.9901188524714778,0.31377730843379226,0.8697306939267443,69.99999999999318,93.63544185320006,4.248495242049262
p120,o,493.86990605472334,967.1568299620419,2011.502697417668,396.95840537055267,1130.7290307466799,2297.269534801257,485.1635811614405,877.4278664934441,1897.391396885254,Female,CBAS,155.89600000000004,155.95600000000005,textgrids/cbas/p120.TextGrid,0.060000000000002274,155.89600000000004,156.756,obreros,True,False,s,b,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,1,0,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.4208154665621929,0.8240926358331114,0.34921084421501186,0.9947209432103438,0.4109662013430287,0.7432404476488101,60.000000000002274,80.25895015989663,4.094344562222139
p120,o,517.356530380731,1012.1877152978695,3863.060892226336,504.85145877974816,926.6898767635472,2432.134046643813,519.9326699076547,1064.0027374750964,3701.8750906683103,Female,CBAS,166.25599999999997,166.31599999999997,textgrids/cbas/p120.TextGrid,0.060000000000002274,166.136,166.896,porvenir,False,False,p,rf,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,2,0,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.4408278922081984,0.8624624429219548,0.4441261395109746,0.8152243404142558,0.440417959226388,0.9012819185478408,60.000000000002274,80.25895015989663,4.094344562222139
p120,o,562.4416065024013,1063.7830358714025,2743.310482236257,602.2854747513011,986.8664868779698,1415.220486766088,598.6134306481148,1087.7675326537635,3077.908701909533,Female,CBAS,171.828,171.928,textgrids/cbas/p120.TextGrid,0.09999999999999433,171.428,172.488,velatorio,False,False,t,rf,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,2,1,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.4792438740498424,0.9064256579982171,0.5298404473889582,0.8681626950019076,0.5070658582357882,0.9214122992678688,99.99999999999433,133.76491693314838,4.605170185988035
p120,o,456.1961604378186,1029.7043400596801,2945.028638321324,416.8502216539979,1299.083782311373,3370.280298859845,302.80178787618445,878.5876604927003,1403.6147440496964,Female,CBAS,179.003,179.043,textgrids/cbas/p120.TextGrid,0.040000000000020464,179.003,179.843,olvidados,True,False,s,l,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,2,1,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.3887145131642216,0.8773879658812732,0.3667100024727327,1.1428253897370133,0.25649349076336514,0.7442228712121652,40.000000000020464,53.505966773289764,3.688879454114448
p120,o,601.9782023945528,961.2581801270757,2437.124639618375,554.191930194247,996.2961511347348,2577.5909823996712,583.3021663453683,1005.5959819101877,2466.4498514179973,Female,CBAS,216.459,216.539,textgrids/cbas/p120.TextGrid,0.07999999999998407,216.189,216.759,vector,False,False,t,rf,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,1,0,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.5129321203727375,0.8190665286499107,0.4875317644921102,0.8764581258863983,0.4940961870308817,0.8518074662201955,79.99999999998407,107.01193354650347,4.382026634673682
p120,o,632.9514931974953,2187.495080619364,3937.881351969703,486.0449226641817,811.1754448457193,2732.7483501920265,899.6526729494644,1876.8907036810547,3119.1135880873962,Female,CBAS,248.359,248.519,textgrids/cbas/p120.TextGrid,0.1599999999999966,248.049,248.519,vaso,False,True,s,sp,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,0,1,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.5393237665540752,1.8639154799023927,0.42758172008358775,0.7136043929757159,0.7620663542903382,1.589852727571447,159.9999999999966,214.023867093045,5.075173815233805
p120,o,765.9418668810457,1309.218509286091,3102.6200934126728,544.0751309616494,1046.2262109741043,3047.9223906226093,861.7439793036101,2493.380210403097,3507.3861399956504,Female,CBAS,250.756,251.116,textgrids/cbas/p120.TextGrid,0.36000000000001364,250.456,251.116,alto,False,True,t,,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,0,1,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.6526418802188557,1.1155557183434417,0.4786318496572768,0.9203824215111148,0.729955139783639,2.1120608251761386,360.00000000001364,481.55370095937974,5.886104031450194
p120,o,688.9164038444983,1054.0107342090205,2642.3820431574013,706.7223464810852,1455.1066726025354,3082.9219432679906,753.8703811232167,1108.2371137221119,2888.3444635172527,Female,CBAS,261.214,261.42400000000004,textgrids/cbas/p120.TextGrid,0.20999999999997954,260.504,261.42400000000004,bochornoso,False,True,s,,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,2,3,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.5870102112965099,0.8980988990015145,0.621715282763431,1.2800812948855198,0.6385789429898225,0.9387514118917056,209.99999999997954,280.9063255596002,5.347107530717372
p120,o,532.5546395853531,957.2208527461785,2446.46176630258,632.4896225179473,1242.2208270503115,2686.756586640524,537.5950141576744,947.7596552121261,2759.703234572791,Female,CBAS,270.404,270.444,textgrids/cbas/p120.TextGrid,0.040000000000020464,269.134,271.274,carbohidratos,False,False,t,s,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,2,2,stressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.4537778600790845,0.8156264125694863,0.5564115334213586,1.0928021118755975,0.4553791533577921,0.8028162055286236,40.000000000020464,53.505966773289764,3.688879454114448
p120,o,721.6748694103578,1726.9694068180904,2700.1935192649066,777.2535266676268,1721.397561237939,2907.848198377996,826.1972415536867,1882.7153933391974,3121.8234611065086,Female,CBAS,289.51,289.98,textgrids/cbas/p120.TextGrid,0.4700000000000273,289.13,289.98,liso,False,True,s,,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,0,0,stressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.6149229648414307,1.4715118855374478,0.6837627231077953,1.5143417734873754,0.6998446608638254,1.5947866316725718,470.0000000000273,628.6951095858695,6.152732694704162
p120,o,544.1958692063781,1400.1514737894684,4007.165500691629,523.6564708461412,1618.8156197335395,3325.3851262280987,564.293294801027,1278.68196030658,3478.2475344295085,Female,CBAS,296.004,296.0540000000001,textgrids/cbas/p120.TextGrid,0.049999999999954525,295.564,296.3040000000001,enanitos,False,False,t,s,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,2,1,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.4636970906583748,1.193037657239172,0.4606692182072137,1.424098750769349,0.4779943936693638,1.083129666689041,49.999999999954525,66.88245846651716,3.9120230054272365
p120,o,571.5647355944387,1378.9838466331082,3198.827268081948,533.5803815059098,1495.3467165653774,3177.131977369681,569.3234496043399,1221.2070346506698,3250.9322531809307,Female,CBAS,309.901,309.961,textgrids/cbas/p120.TextGrid,0.060000000000002274,309.201,310.341,unigenitos,False,False,t,s,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,3,0,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.4870174876640872,1.1750011970527696,0.46939944578906106,1.315481124019748,0.4822552732818362,1.0344445369999216,60.000000000002274,80.25895015989663,4.094344562222139
p120,o,482.55091815805656,1021.4512615473036,2877.665130718773,484.85467350007116,1369.2555227888256,3698.678887951523,442.2841951234102,874.5763734086693,2717.521746600757,Female,CBAS,346.772,346.842,textgrids/cbas/p120.TextGrid,0.06999999999999318,346.582,347.432,socavar,False,False,s,k,1171.6670117578735,97.8250397663844,2470.041826104508,52.758130635898745,4444.804641368174,1626.3339267069302,1.3376491693315598,2,2,stressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.4111708109264639,0.8703557028456402,0.4265346382991945,1.2045566250519408,0.3746444758874925,0.7408250411205615,69.99999999999318,93.63544185320006,4.248495242049262
p120,i,432.9852632774598,2410.525386662339,2737.9945348505944,427.6600211239026,2176.7483629100893,2826.9776906734496,439.7651050145559,2491.245804730826,2758.742501616392,Female,CBAS,7.082000000000002,7.152,textgrids/cbas/p120.TextGrid,0.07000000000000027,6.812,7.472,básico,False,False,s,k,563.7595316896861,196.66697256552743,5527.369542309901,-2181.8152025112486,4138.992556827569,2081.107363313513,1.3376491693315598,0,1,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.3689370284498945,2.0539545998089688,0.3762195610249861,1.914921370025905,0.3725106370482327,2.110252839941224,70.00000000000027,93.63544185320954,4.248495242049363
p120,i,355.3362910248407,2490.382692657994,2989.9019685775065,353.3168879953154,2121.8513723211213,2949.5017233881813,271.23206425733423,1051.8593522590213,2810.136105161813,Female,CBAS,49.849,49.93899999999999,textgrids/cbas/p120.TextGrid,0.09000000000000341,49.789,50.32899999999999,pisco,False,False,p,s,563.7595316896861,196.66697256552743,5527.369542309901,-2181.8152025112486,4138.992556827569,2081.107363313513,1.3376491693315598,0,1,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.30277408131348804,2.1219992185819905,0.3108186829224341,1.8666275836516328,0.2297518104376711,0.8909956541053438,90.00000000000341,120.38842523984493,4.499809670330303
p120,i,375.8255399110141,1863.5648009549984,3546.329388580736,366.4303475811637,2318.792129097576,3565.5720031413316,345.79380969158797,821.1371570361305,2515.3327110157143,Female,CBAS,59.588,59.658,textgrids/cbas/p120.TextGrid,0.07000000000000027,59.428,60.24800000000001,zigoto,False,False,s,G,563.7595316896861,196.66697256552743,5527.369542309901,-2181.8152025112486,4138.992556827569,2081.107363313513,1.3376491693315598,1,2,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.3202325105958516,1.5879017562488662,0.32235480920316817,2.039879609566162,0.2929106263019327,0.6955584287693294,70.00000000000027,93.63544185320954,4.248495242049363
p120,i,445.85058173472174,2354.069300892741,3783.992434431728,395.7425171201521,2252.417560832605,3808.645252022173,471.5485888379121,2673.335147682962,3708.7562758400563,Female,CBAS,65.64399999999999,65.694,textgrids/cbas/p120.TextGrid,0.04999999999999717,65.384,66.134,música,False,False,s,k,563.7595316896861,196.66697256552743,5527.369542309901,-2181.8152025112486,4138.992556827569,2081.107363313513,1.3376491693315598,0,1,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.3798992776630789,2.005849635764499,0.3481412073043205,1.9814888091582936,0.3994333866517028,2.2644947667547415,49.99999999999717,66.8824584665742,3.9120230054280896
p120,i,235.3923380057933,1812.6726450496592,3617.705463219279,424.9974885087243,2501.854929245694,3036.001442725653,363.95775846956667,446.13214197067686,2915.120451906529,Female,CBAS,74.334,74.434,textgrids/cbas/p120.TextGrid,0.09999999999999433,74.11399999999998,74.964,vecino,False,False,s,n,563.7595316896861,196.66697256552743,5527.369542309901,-2181.8152025112486,4138.992556827569,2081.107363313513,1.3376491693315598,1,1,stressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.2005725299895016,1.544537692010281,0.3738772872509153,2.200922968565988,0.3082967132229774,0.3779039458069069,99.99999999999433,133.76491693314838,4.605170185988035
p120,i,349.9837001372655,869.5138444727958,2937.67229008825,343.5104976855982,2069.648474190097,3176.358134484709,364.83423093548,634.0998249312602,3053.813936714123,Female,CBAS,76.528,76.628,textgrids/cbas/p120.TextGrid,0.09999999999999433,76.22800000000002,76.908,vampiro,False,False,p,rf,563.7595316896861,196.66697256552743,5527.369542309901,-2181.8152025112486,4138.992556827569,2081.107363313513,1.3376491693315598,1,2,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.29821325870806703,0.7408932386002912,0.3021918399272302,1.8207038347646731,0.3090391443820431,0.5371252221785496,99.99999999999433,133.76491693314838,4.605170185988035
p120,i,343.40607692716384,3153.7466091362357,3880.955806053139,342.9987076392262,2574.758065975865,3026.3054216357727,460.155128529153,3125.819989757545,3952.924648041604,Female,CBAS,138.28,138.37,textgrids/cbas/p120.TextGrid,0.09000000000000341,138.01,138.6,útil,False,False,t,l,563.7595316896861,196.66697256552743,5527.369542309901,-2181.8152025112486,4138.992556827569,2081.107363313513,1.3376491693315598,0,0,stressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.2926086135452526,2.6872367286852747,0.3017416097979864,2.265057058130612,0.3897823590703781,2.647779877041728,90.00000000000341,120.38842523984493,4.499809670330303
p120,i,415.6636080987822,2154.532029172741,2871.106928511137,432.46980732147176,778.0980422031108,2766.732910158369,455.5178879970886,2662.962148530259,3201.969324979368,Female,CBAS,221.99400000000003,222.134,textgrids/cbas/p120.TextGrid,0.13999999999998636,221.524,222.294,fósil,False,False,s,l,563.7595316896861,196.66697256552743,5527.369542309901,-2181.8152025112486,4138.992556827569,2081.107363313513,1.3376491693315598,0,0,stressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.354177634698057,1.83582840331853,0.3804508091250961,0.6845056573273737,0.38585430428602224,2.255708138442461,139.99999999998636,187.27088370640013,4.941642422609207
p120,i,448.4446584722024,2602.5129631346285,2901.241101281015,476.46623456802666,2357.477466437861,3014.7902835356226,400.88655562251466,1903.4217953853533,2715.6812997901866,Female,CBAS,257.455,257.505,textgrids/cbas/p120.TextGrid,0.05000000000001137,257.335,258.225,circonio,False,False,s,rf,563.7595316896861,196.66697256552743,5527.369542309901,-2181.8152025112486,4138.992556827569,2081.107363313513,1.3376491693315598,1,2,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.3821096322507911,2.217542906318132,0.4191551904742497,2.0739117376898446,0.33957788946003764,1.6123263476009992,50.00000000001137,66.88245846659319,3.9120230054283733
p120,e,547.0846857396415,2014.9437484690525,2693.6001612827104,558.9076081108963,2136.3499966075306,2874.9432018519847,566.2019099511742,2208.0707943022367,2690.8615510675368,Female,CBAS,12.164,12.194,textgrids/cbas/p120.TextGrid,0.030000000000001137,11.904000000000002,12.774,bacterias,False,False,t,rf,736.7948317826183,413.312925798242,3631.2863363366528,193.1563208995319,4580.163794301122,1335.1640323164186,1.3376491693315598,1,2,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.4661585864133381,1.7168883611114871,0.4916802239882177,1.8793822621230127,0.4796111191379244,1.8703845504201573,30.000000000001137,40.129475079948314,3.401197381662193
p120,e,579.1787959966517,2210.9025282628913,3300.178151772999,573.4864239577313,2079.704615644433,2700.138114731501,554.4613576206074,2284.882513627071,3429.365582545908,Female,CBAS,47.967,48.067,textgrids/cbas/p120.TextGrid,0.10000000000000142,47.737,48.287,cero,False,False,s,rf,736.7948317826183,413.312925798242,3631.2863363366528,193.1563208995319,4580.163794301122,1335.1640323164186,1.3376491693315598,0,1,unstressed,1173.6020781016937,1136.7298924031759,1180.5437517147066,0.493505257704959,1.8838604408736523,0.5045054482954748,1.8295503879533783,0.4696660812572748,1.9354492455771708,100.00000000000142,133.76491693315788,4.605170185988106
