Participant,Vowel,F1.50,F2.50,F3.50,F1.25,F2.25,F3.25,F1.75,F2.75,F3.75,Gender,Corpus,t1_ph,t2_ph,fname,dur_ph,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph,upper_f1,lower_f1,upper_f2,lower_f2,upper,lower,Speech Rate,stress_vowel,vowel_ind,stress,Delta F.50,Delta F.25,Delta F.75,F1.50_norm,F2.50_norm,F1.25_norm,F2.25_norm,F1.75_norm,F2.75_norm,Dur_ms,Dur_norm,Dur_log
p124,i,278.7863834233714,2330.799762384191,2968.5906946519844,389.1712455464472,2306.166952730412,2908.2788933050647,296.0838552165688,2218.666412239376,2974.1219593640885,Female,CBAS,108.793,108.833,textgrids/cbas/p124.TextGrid,0.039999999999992035,108.463,109.093,música,False,False,s,k,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,0,0,stressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.2258588308700317,1.888297781476615,0.3156257933577997,1.8703482911463023,0.2368018839093584,1.7744445599724177,39.999999999992035,56.21189024389112,3.6888794541137373
p124,i,442.64724766568673,2908.466444446908,3267.23395920033,451.11367453102935,2624.728550698245,3161.983196802771,574.5996203829044,2862.687133842193,3219.3456222863188,Female,CBAS,119.838,119.928,textgrids/cbas/p124.TextGrid,0.09000000000000341,119.528,120.188,vecino,False,False,s,n,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,1,0,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.3586107349216689,2.356294531680585,0.36586236277164796,2.1287082245754685,0.4595531644261693,2.289519318238661,90.00000000000341,126.476753048785,4.499809670330303
p124,i,403.8409258800669,2628.391183572149,3336.3149166436933,514.4008440460774,2241.574131375889,2925.9488895869677,384.2821540011971,2693.9463618042605,3419.2386635258417,Female,CBAS,122.642,122.722,textgrids/cbas/p124.TextGrid,0.0799999999999983,122.312,122.992,vampiro,False,False,p,rf,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,1,2,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.32717178743349123,2.1293915165475683,0.4171895440990069,1.8179621996286373,0.3073411008974778,2.154563858807498,79.9999999999983,112.42378048780223,4.38202663467386
p124,i,241.6511690606921,2723.4253055067848,3201.059473260793,259.84446341391634,2609.093251815523,2939.9659114081733,243.0831718347057,2045.1190687492121,2800.1734256678737,Female,CBAS,134.358,134.398,textgrids/cbas/p124.TextGrid,0.039999999999992035,134.088,134.81799999999998,águilas,False,False,g,l,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,0,1,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.19577373131434225,2.2063834248658467,0.21073914338016236,2.116027679260986,0.1944130084195804,1.6356449018286947,39.999999999992035,56.21189024389112,3.6888794541137373
p124,i,512.806965796587,2724.593706139688,2823.441198949525,353.8217131593528,2661.4562585421736,2871.9882803401647,615.2860392241647,2574.437809444981,2957.5322208039674,Female,CBAS,137.417,137.52700000000002,textgrids/cbas/p124.TextGrid,0.10999999999998522,136.787,137.787,balsámico,False,False,m,k,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,1,2,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.4154506412206495,2.2073300048160402,0.2869566038115944,2.158495142440319,0.4920933399926097,2.058983333752332,109.99999999998522,154.5826981707106,4.700480365792282
p124,i,316.7066940926051,2897.70015971783,3241.033777817337,273.20645831673727,2414.27261318393,3164.915602726996,390.6896520487873,2890.4709621331294,3381.2262503795073,Female,CBAS,181.896,181.986,textgrids/cbas/p124.TextGrid,0.09000000000000341,181.216,182.326,valija,False,False,l,x,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,1,1,stressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.2565799763177097,2.3475722244722346,0.22157599294268324,1.9580241799422493,0.31246568834823585,2.3117402626285384,90.00000000000341,126.476753048785,4.499809670330303
p124,i,264.35755047779355,1990.6898951841488,3152.127467683609,1313.4211340012253,2408.4504982749563,3677.389689862642,394.0070449104408,2785.8195687527873,3056.868894458715,Female,CBAS,191.296,191.376,textgrids/cbas/p124.TextGrid,0.0800000000000125,191.296,192.196,intervención,True,False,sp,n,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,3,0,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.21416930966784947,1.6127577209116497,1.0652112461442416,1.9533023263670068,0.31511887211853096,2.2280421930797005,80.0000000000125,112.4237804878222,4.3820266346740375
p124,i,380.9442570869168,2580.485385761893,3094.8320057783244,384.4387795265837,2354.579306756897,3080.3720505432875,391.7422702506803,2761.0424960388373,3260.5138648249967,Female,CBAS,195.491,195.571,textgrids/cbas/p124.TextGrid,0.07999999999998407,195.281,195.671,útil,False,False,t,l,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,0,0,stressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.30862204773337903,2.090580627176084,0.31178766718801826,1.9096116946551425,0.31330755111398245,2.208225991037441,79.99999999998407,112.42378048778224,4.382026634673682
p124,i,445.7757034337343,2652.306340138811,3047.291470451637,429.6699292451048,2562.938998561222,3151.7004993020314,414.4105577172029,2976.468360335346,3161.520241528035,Female,CBAS,198.041,198.161,textgrids/cbas/p124.TextGrid,0.12000000000000455,197.751,198.451,baliza,False,False,l,s,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,1,2,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.3611452538372746,2.148766384272069,0.3484710493180318,2.0785956413935143,0.3314371893313217,2.380519243808356,120.00000000000455,168.63567073171333,4.787491742782084
p124,i,328.2002791498903,1815.6577851068344,3209.739624615848,300.81214246700125,2767.1525439353363,3493.362834428673,382.2639215266724,2797.7495902484447,3256.696720169545,Female,CBAS,207.311,207.371,textgrids/cbas/p124.TextGrid,0.060000000000002274,207.001,207.611,líquido,False,False,k,D,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,0,1,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.2658915059974125,1.4709554303501993,0.2439647641091594,2.2442169790712523,0.30572695935036465,2.2375835831807733,60.000000000002274,84.31783536585667,4.094344562222139
p124,i,279.6830874808081,2836.243241105461,3207.2815737979918,288.2210444117592,2778.403335560437,2978.7240957996955,360.0320850121779,2193.059029947412,3213.4449056145368,Female,CBAS,209.457,209.567,textgrids/cbas/p124.TextGrid,0.11000000000001364,209.157,209.727,hervir,False,False,b,rf,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,1,0,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.2265852957983475,2.2977828925248955,0.2337531275650681,2.253341599847357,0.28794638578431714,1.7539642931092048,110.00000000001364,154.58269817075055,4.70048036579254
p124,i,505.1282225398271,2553.6739605686826,3152.0884598305925,515.3460471833062,2447.292470390578,3084.4983040877873,512.596816111449,2813.8451453959474,3130.219471038681,Female,CBAS,218.248,218.318,textgrids/cbas/p124.TextGrid,0.0700000000000216,217.888,218.698,vandalismo,False,False,l,z,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,2,2,stressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.4092297062050064,2.0688593469839245,0.4179561230626022,1.984803955546626,0.4099645745707565,2.250456482916248,70.0000000000216,98.3708079268594,4.2484952420496676
p124,i,364.14354259253037,3072.4325814853673,3613.5289103610053,378.21964414628235,2652.293966944251,3357.748437449668,346.86696825731275,2755.8059179583056,3561.2508966306677,Female,CBAS,222.575,222.735,textgrids/cbas/p124.TextGrid,0.16000000000002498,222.125,222.785,porvenir,False,False,n,rf,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,2,1,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.2950109463342093,2.489131722504005,0.30674382193770694,2.151064337652804,0.2774171914546958,2.204037881713475,160.00000000002498,224.84756097564437,5.075173815233983
p124,i,370.08192163472916,2982.338229976365,3399.7047158012083,421.9194975463912,2940.6304087218987,3325.1767409066747,318.581798119146,2990.574015805645,3311.6901911822088,Female,CBAS,224.454,224.544,textgrids/cbas/p124.TextGrid,0.09000000000000341,224.384,224.96400000000003,limpio,False,False,l,m,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,0,1,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.29982192501711463,2.4161417699462606,0.3421852916168505,2.384911054828041,0.2547952839869096,2.3918006619954437,90.00000000000341,126.476753048785,4.499809670330303
p124,i,364.99317597304116,2372.7993243272863,2811.197067773914,354.24476687313063,2058.9159673443946,2794.2158330221446,390.66067137172325,2249.5283767769038,2844.1325769095306,Female,CBAS,235.181,235.211,textgrids/cbas/p124.TextGrid,0.030000000000001137,234.961,235.821,olvidados,False,False,b,D,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,2,3,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.2956992769464648,1.9223237329633316,0.2872997089756376,1.6698227145164497,0.3124425101883841,1.7991273355269473,30.000000000001137,42.15891768292833,3.401197381662193
p124,i,262.388406527295,1804.9528453464968,3053.0120577062385,323.7552951302672,1793.3862299279183,2920.631736853947,297.7887055796075,2768.027070299233,3044.2492464305,Female,CBAS,246.754,246.884,textgrids/cbas/p124.TextGrid,0.12999999999999545,246.754,247.93400000000003,hiperbólico,True,False,sp,p,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,2,0,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.21257400739729707,1.4622828217775907,0.26257212743402303,1.4544726983186027,0.2381653887767745,2.213812112381196,129.99999999999545,182.68864329267612,4.867534450455548
p124,i,220.001691962488,2415.715998968694,3009.7074455245092,371.22201465588455,2292.0131481363533,3080.4001744696025,215.7843888407332,2332.5432293371773,2945.306094241683,Female,CBAS,247.49400000000003,247.574,textgrids/cbas/p124.TextGrid,0.0800000000000125,246.754,247.93400000000003,hiperbólico,False,False,l,k,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,2,1,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.17823440415530284,1.9570926834418696,0.3010686021345853,1.8588692678239132,0.17257999345604208,1.8655209369759411,80.0000000000125,112.4237804878222,4.3820266346740375
p124,i,536.3598563928147,2457.689168741012,2997.707645103223,479.8922765574012,2328.6061316926903,3064.690316620512,411.54253447090264,2877.057114242263,2935.7258256739447,Female,CBAS,249.155,249.225,textgrids/cbas/p124.TextGrid,0.06999999999999318,249.065,249.765,cintura,False,False,T,n,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,1,1,stressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.4345320191141861,1.991097253307424,0.3892023941851917,1.8885469215521082,0.3291434022981753,2.3010121381628954,69.99999999999318,98.37080792681947,4.248495242049262
p124,i,343.3512600038393,2836.765134951451,3504.1187082703277,339.35930736084566,2799.616627559855,3506.4829957331763,406.4659094699665,2821.1586448646635,3545.646810192893,Female,CBAS,255.298,255.348,textgrids/cbas/p124.TextGrid,0.05000000000001137,254.938,255.628,longitud,False,False,x,t,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,2,1,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.2781660754372349,2.2982057049034847,0.2752272986374497,2.2705460109996904,0.3250832202148135,2.2563056719944408,50.00000000001137,70.26486280489387,3.9120230054283733
p124,i,390.0960407903749,2459.957670678325,2823.6003311548925,379.9637740798981,2610.3037104291216,2986.0144815076505,413.0095590119792,2753.875188050663,2794.667988700029,Female,CBAS,257.54200000000003,257.60200000000003,textgrids/cbas/p124.TextGrid,0.060000000000002274,257.442,258.072,bigote,False,False,b,G,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,1,1,stressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.3160363666906268,1.9929350804964576,0.3081583467781628,2.1170093858094936,0.3303166988793554,2.202493722951034,60.000000000002274,84.31783536585667,4.094344562222139
p124,i,380.6586023876158,2373.925723253169,2975.1765016307177,446.7707054642872,2337.891822744001,2882.81829777217,378.172950350138,2315.5694224720683,2942.0686728277315,Female,CBAS,286.003,286.043,textgrids/cbas/p124.TextGrid,0.040000000000020464,285.553,286.203,fosil,False,False,s,l,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,1,1,stressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.3083906245353576,1.9232362852242035,0.3623401265506904,1.8960778058054653,0.3024550832769001,1.8519456292651189,40.000000000020464,56.21189024393107,3.688879454114448
p124,i,389.06710001178635,2741.587212732706,3319.556658995356,374.34092092158994,2511.041282380806,2985.125891119059,363.6327964076153,2845.647479181181,3380.874848588982,Female,CBAS,300.449,300.539,textgrids/cbas/p124.TextGrid,0.08999999999997499,300.3590000000001,301.069,brillante,False,False,rf,L,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,1,1,stressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.31520277016258696,2.221097296763196,0.3035980985344019,2.0365055383081705,0.29082616199241124,2.2758913467913797,89.99999999997499,126.47675304874505,4.499809670329987
p124,i,495.40326657744583,2950.5794170509334,3394.211402279984,577.7287590390055,2757.042787819607,3238.283218446088,250.7194451141657,1175.81857342564,2935.2499081538317,Female,CBAS,311.583,311.703,textgrids/cbas/p124.TextGrid,0.1199999999999477,311.153,312.123,abánicos,False,False,n,k,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,1,1,stressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.4013510316551437,2.3904123628314777,0.4685497708374253,2.2360177612945105,0.2005203454687422,0.9403959331694915,119.9999999999477,168.63567073163344,4.787491742781611
p124,i,396.6456895126416,2422.1310532272955,2989.9264628534306,531.8078458289449,2325.4631719671493,3056.0745495154997,413.29799922950525,2394.1955760547103,2943.6606391539576,Female,CBAS,325.748,325.788,textgrids/cbas/p124.TextGrid,0.040000000000020464,325.538,326.428,circonio,False,False,s,rf,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,1,2,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.3213425655976733,1.9622898406237368,0.4313069764904565,1.8859979173072727,0.3305473875363085,1.9148292379620453,40.000000000020464,56.21189024393107,3.688879454114448
p124,i,366.58621430508896,2507.4643287399235,2976.1824828754625,255.25029702026364,2128.598737186813,2863.266633180421,398.91147484398635,2792.6549114413847,2944.1921941081428,Female,CBAS,342.0080000000001,342.048,textgrids/cbas/p124.TextGrid,0.040000000000020464,341.668,342.5680000000001,servidumbre,False,False,b,D,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,2,0,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.2969898771931098,2.031422606739949,0.2070131810193555,1.7263368577543454,0.3190413360668457,2.2335089620281194,40.000000000020464,56.21189024393107,3.688879454114448
p124,i,442.01696519144656,2797.5159003777508,3066.7479203356984,491.88617123400843,2710.9649878962186,3015.025931045059,450.88862934833054,2520.201694063869,2950.269690329408,Female,CBAS,343.86800000000005,343.92800000000005,textgrids/cbas/p124.TextGrid,0.060000000000002274,343.8180000000001,344.648,literatura,False,False,l,t,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,3,2,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.35810011147944154,2.2664079315527785,0.39892968664596573,2.198647728632974,0.3606116138446519,2.0156063847161247,60.000000000002274,84.31783536585667,4.094344562222139
p124,i,311.91104239995184,2071.306235583388,2930.71526197899,375.0880021713134,2626.170107730004,3191.598126735553,336.4538247985512,1990.5490314446038,2851.3228055620225,Female,CBAS,351.0030000000001,351.0630000000001,textgrids/cbas/p124.TextGrid,0.060000000000002274,350.673,351.3130000000001,válido,False,False,l,D,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,0,1,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.2526947783705859,1.6780690613293838,0.30420399661871594,2.129877356640148,0.26908896975328106,1.5920008887862298,60.000000000002274,84.31783536585667,4.094344562222139
p124,i,417.2953572772957,2760.562614547788,2882.580168987449,373.3620890310295,2515.71939761908,2978.100827737344,414.05750123274566,2804.1117925429908,3214.0825488228083,Female,CBAS,353.00699999999995,353.107,textgrids/cbas/p124.TextGrid,0.10000000000002274,352.677,353.38699999999994,servicio,False,False,b,s,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,1,0,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.33807189707329505,2.236470221425499,0.3028042459680637,2.0402995848889405,0.3311548218898929,2.2426719440036185,100.00000000002274,140.52972560978773,4.605170185988319
p124,i,622.0326675052479,2257.5477804751667,2854.4633897717326,1062.1449558288562,2402.4744395924845,3758.88903525044,809.5353234823082,2474.027588282654,3027.2530991773033,Female,CBAS,376.362,376.562,textgrids/cbas/p124.TextGrid,0.19999999999998866,375.942,376.562,brócoli,False,True,l,sp,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,0,1,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.5039398600481457,1.8289526772081617,0.8614211563183366,1.9484556212612396,0.6474499920016409,1.9786772680345548,199.99999999998866,281.05945121949566,5.29831736654798
p124,i,375.29597325639685,1725.867376658555,3090.1421925957384,388.72328366077096,2650.653963381926,3195.852209081663,442.21734054803113,2737.7116683992967,3197.306676606635,Female,CBAS,403.582,403.702,textgrids/cbas/p124.TextGrid,0.12000000000000455,403.302,403.932,albino,False,False,b,n,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,1,1,stressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.3040460897302723,1.39821171730926,0.3152624871598762,2.14973426141672,0.3536764922983213,2.189566466578849,120.00000000000455,168.63567073171333,4.787491742782084
p124,i,339.8083862593118,2736.485135354727,2948.1270764974292,288.1342410099958,2386.8851297266892,2703.562078304205,224.12253621890846,2446.930728569507,3002.5453544882794,Female,CBAS,409.68,409.74,textgrids/cbas/p124.TextGrid,0.060000000000002274,409.33,410.08,televisión,False,False,b,s,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,3,0,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.275295815735046,2.2169638480005687,0.23368272824121966,1.9358123739746025,0.1792486752253387,1.9570057472303983,60.000000000002274,84.31783536585667,4.094344562222139
p124,i,415.66317602143585,2860.5916769119426,3364.227418165945,414.8516087280118,2574.5901370449496,3281.8051298664977,426.2479226431757,2992.075987764097,3149.0949115319136,Female,CBAS,412.12,412.21,textgrids/cbas/p124.TextGrid,0.08999999999997499,411.93,412.57,revista,False,False,b,s,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,1,0,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.33674958518097914,2.31750878149134,0.3364530900701165,2.0880449516124253,0.3409044745804367,2.393001908814796,89.99999999997499,126.47675304874505,4.499809670329987
p124,i,421.7670886089257,2727.5412654355155,2842.8776156808362,403.1826243588514,2526.0705334904305,2745.159521890481,440.44651762187766,2740.6404333060464,2789.3405526530505,Female,CBAS,415.912,415.972,textgrids/cbas/p124.TextGrid,0.060000000000002274,415.732,416.842,ubicaciones,False,False,b,k,624.5996851801798,130.05263876299907,3823.066661761564,951.7717322279988,3635.092968463515,2502.4381067424038,1.4052972560975578,3,2,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.3416946708907417,2.2097179704272034,0.3269893064752505,2.0486945665555893,0.3522602239081509,2.1919088335645087,60.000000000002274,84.31783536585667,4.094344562222139
p124,e,605.420061375382,2090.3497646012256,3108.818294997856,626.259113381155,2181.912399598372,3123.994723482601,762.190228103431,2196.902597104232,3294.7510638334343,Female,CBAS,44.135,44.285,textgrids/cbas/p124.TextGrid,0.14999999999999858,43.625,44.285,límite,False,True,t,sp,759.1120184679518,508.68133715546014,2453.2600877638224,1871.5350350735198,3304.2644249406867,2820.257981802725,1.4052972560975578,0,1,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.4904811546690605,1.6934971792553462,0.5079088750016304,1.7695753220243111,0.6095843415041294,1.7570383004474346,149.99999999999858,210.79458841463168,5.010635294096247
p124,e,606.3981837620479,2276.0276218509944,3030.4265105965314,664.7179633412516,2145.087566874089,2929.47754506573,608.0981076630848,2304.140305460137,3017.2862875248816,Female,CBAS,48.025,48.085,textgrids/cbas/p124.TextGrid,0.060000000000002274,47.745,48.605,bacterias,False,False,t,rf,759.1120184679518,508.68133715546014,2453.2600877638224,1871.5350350735198,3304.2644249406867,2820.257981802725,1.4052972560975578,1,1,stressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.4912735806691664,1.8439241235053416,0.5390997843228982,1.7397096339066036,0.48634457758937,1.8428048524474627,60.000000000002274,84.31783536585667,4.094344562222139
p124,e,655.8677889281395,2383.3949643640644,3249.8183299778225,609.3332712266479,2346.4571861516188,3227.875688373929,649.6716922021956,2361.584005318063,3344.534084154511,Female,CBAS,54.276,54.396,textgrids/cbas/p124.TextGrid,0.11999999999999746,54.15600000000001,54.666,vez,False,False,b,s,759.1120184679518,508.68133715546014,2453.2600877638224,1871.5350350735198,3304.2644249406867,2820.257981802725,1.4052972560975578,0,0,stressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.5313513888074776,1.9309077923482991,0.494181672852448,1.9030244896929953,0.5195942903524167,1.8887471627268635,119.99999999999746,168.63567073170336,4.7874917427820245
p124,e,586.1775739725399,2255.626677087593,3173.108061796433,617.6176782221822,2227.620052686849,3066.6805751611932,703.5590201749196,2259.094389705794,3121.5646294429553,Female,CBAS,84.35600000000002,84.476,textgrids/cbas/p124.TextGrid,0.12000000000000455,84.226,84.706,cero,False,False,s,rf,759.1120184679518,508.68133715546014,2453.2600877638224,1871.5350350735198,3304.2644249406867,2820.257981802725,1.4052972560975578,0,1,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.4748918505772707,1.8273962950069589,0.500900495376946,1.806645158076348,0.5626922862679617,1.806778039350044,120.00000000000455,168.63567073171333,4.787491742782084
p124,e,578.2244789852904,2119.60126095432,2880.3407232587324,523.9065839782465,2113.6565656698604,2909.64105938218,666.1112286140705,2137.8379713950085,2876.645529487732,Female,CBAS,94.518,94.548,textgrids/cbas/p124.TextGrid,0.030000000000001137,94.238,95.088,pulverizar,False,False,b,rf,759.1120184679518,508.68133715546014,2453.2600877638224,1871.5350350735198,3304.2644249406867,2820.257981802725,1.4052972560975578,3,2,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.4684486494655055,1.7171952834682618,0.4248988924691082,1.7142184528272175,0.532742299351695,1.7097996064290972,30.000000000001137,42.15891768292833,3.401197381662193
p124,e,613.3053982583335,2196.516959381253,3134.780812505826,674.4428261945661,2406.5898592458616,3090.1882010225318,566.0105812593388,2076.2112018824855,3044.546257720133,Female,CBAS,98.293,98.373,textgrids/cbas/p124.TextGrid,0.0799999999999983,97.843,98.643,vaqueta,False,False,k,t,759.1120184679518,508.68133715546014,2453.2600877638224,1871.5350350735198,3304.2644249406867,2820.257981802725,1.4052972560975578,1,2,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.4968694615423382,1.7795085482301112,0.5469868458375878,1.9517933102810785,0.4526838245091251,1.6605117615746756,79.9999999999983,112.42378048780223,4.38202663467386
p124,e,592.9918365267229,1920.1364876775765,3296.349682962404,277.9399872588149,1936.3632580632918,3230.1393473348744,684.3567230967076,1943.8589059068286,3291.062997443068,Female,CBAS,104.425,104.475,textgrids/cbas/p124.TextGrid,0.04999999999999717,103.795,104.715,vacaciones,False,False,n,s,759.1120184679518,508.68133715546014,2453.2600877638224,1871.5350350735198,3304.2644249406867,2820.257981802725,1.4052972560975578,2,3,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.4804124264204314,1.5555988671051786,0.22541498116399325,1.5704299753620368,0.5473346771197636,1.5546590699314915,49.99999999999717,70.26486280487391,3.9120230054280896
p124,e,706.4982511985958,2154.7801353836867,3174.5926154789186,700.9405323316879,1995.3300818010325,3223.188873007365,625.5494209458981,2040.5556047501807,3193.893532437349,Female,CBAS,116.614,116.704,textgrids/cbas/p124.TextGrid,0.0899999999999892,116.304,116.814,lunes,False,False,n,s,759.1120184679518,508.68133715546014,2453.2600877638224,1871.5350350735198,3304.2644249406867,2820.257981802725,1.4052972560975578,0,0,stressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.5723696655051903,1.7456954539298666,0.5684770243063173,1.6182532684161808,0.5003017852832509,1.6319951355442996,89.9999999999892,126.47675304876503,4.499809670330145
p124,e,564.5345205058446,2199.319731391843,3001.823993935532,552.5500864864032,2114.9602715955757,2972.628356818679,601.4617755195693,2271.1899478271107,3109.5312460834148,Female,CBAS,119.648,119.698,textgrids/cbas/p124.TextGrid,0.04999999999999717,119.528,120.188,vecino,False,False,b,s,759.1120184679518,508.68133715546014,2453.2600877638224,1871.5350350735198,3304.2644249406867,2820.257981802725,1.4052972560975578,1,1,stressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.4573577275242738,1.7817792144001507,0.4481293554263312,1.7152757848418976,0.4810369732531483,1.8164518222990256,49.99999999999717,70.26486280487391,3.9120230054280896
p124,e,620.3549482988544,2090.5181492750908,3144.9810890943395,678.141949304052,2094.2806941840217,3086.008473991203,607.0501859744214,2063.3673054490177,3049.8430488566496,Female,CBAS,124.535,124.585,textgrids/cbas/p124.TextGrid,0.04999999999999717,124.415,124.995,cebolla,False,False,s,b,759.1120184679518,508.68133715546014,2453.2600877638224,1871.5350350735198,3304.2644249406867,2820.257981802725,1.4052972560975578,1,2,unstressed,1234.3390884892888,1233.0147083552038,1250.3441709522126,0.502580655578289,1.6936335961244506,0.5499869098955587,1.6985042270726154,0.4855064709999937,1.6502394727666378,49.99999999999717,70.26486280487391,3.9120230054280896
